vacancy name,vacancy link,salary,suite_info,city
Стажер (бизнес- аналитик) в команду DS платформа,https://hh.ru/vacancy/38792085?query=Python,нет сведений о заработной плате, Сбербанк для экспертов,Москва
Ментор группы на специализацию Data Science,https://hh.ru/vacancy/38797957?query=Python,нет сведений о заработной плате, SkillFactory,Москва
Devops инженер,https://hh.ru/vacancy/38251270?query=Python,нет сведений о заработной плате, Bell Integrator,"Москва, Арбатская и еще 1 "
Инженер службы внедрения,https://hh.ru/vacancy/37061085?query=Python,нет сведений о заработной плате,АО РТИ,"Москва, Динамо"
Middle / Junior Java разработчик,https://hh.ru/vacancy/37738631?query=Python,нет сведений о заработной плате, Align Technology,"Москва, Тульская"
BI Engineer,https://hh.ru/vacancy/38329570?query=Python,нет сведений о заработной плате,АО Национальная система платежных карт,"Москва, Новокузнецкая и еще 2 "
"Старший разработчик C++ (Linux/ OpenBMC), Команда UEFI/BIOS разработки",https://hh.ru/vacancy/38853750?query=Python,нет сведений о заработной плате,ООО КНС ГРУПП,"Москва, Краснопресненская и еще 1 "
Разработчик C++/C (junior),https://hh.ru/vacancy/38737255?query=Python,нет сведений о заработной плате, Альфа-Банк,"Москва, Технопарк"
Python разработчик (middle+),https://hh.ru/vacancy/38792104?query=Python,нет сведений о заработной плате,ООО UMA.Tech,"Москва, Маяковская"
Golang developer,https://hh.ru/vacancy/36854662?query=Python,нет сведений о заработной плате,ООО Ростелеком Информационные Технологии,Москва
Middle Python разработчик,https://hh.ru/vacancy/38053671?query=Python,нет сведений о заработной плате,ООО ВижнЛабс (VisionLabs),Москва
Python разработчик (МТС ТВ),https://hh.ru/vacancy/38785862?query=Python,нет сведений о заработной плате,"ПАО «МТС»,IT",Москва
Front-end developer Backend tools,https://hh.ru/vacancy/38866811?query=Python,нет сведений о заработной плате, Райффайзенбанк,"Москва, Технопарк"
Инженер по информационной безопасности / Information security engineer,https://hh.ru/vacancy/38861711?query=Python,"{'minimum': 130000, 'maximum': 180000, 'currency': 'руб.'}", ANCOR Consumer Goods,Москва
Data Analyst,https://hh.ru/vacancy/38298721?query=Python,нет сведений о заработной плате, Ozon Информационные технологии,Москва
Младший специалист Data Scientist,https://hh.ru/vacancy/38852806?query=Python,нет сведений о заработной плате, Северсталь. ИТ Компания,Москва
Wireless/Wireline Algorithms Research Engineer,https://hh.ru/vacancy/38864704?query=Python,нет сведений о заработной плате, HUAWEI,Москва
TeamLead в Департамент разработки продуктов,https://hh.ru/vacancy/38859176?query=Python,нет сведений о заработной плате, АКАДО Телеком,"Москва, Улица Академика Янгеля"
"Инженер по тестированию ПО / Тестировщик, ИБ",https://hh.ru/vacancy/38823581?query=Python,"{'minimum': 80000, 'maximum': 'нет сведений', 'currency': 'руб.'}", STAFFTIME,Москва
Релиз-инженер ( DevOps),https://hh.ru/vacancy/38398010?query=Python,нет сведений о заработной плате,ООО СЗ Самолет Девелопмент,Москва
AI Sensors Algorithms Engineer (DSP),https://hh.ru/vacancy/38309100?query=Python,нет сведений о заработной плате, Coleman Services,Москва
Data Scientist,https://hh.ru/vacancy/38798676?query=Python,нет сведений о заработной плате, Лаборатория Касперского,Москва
Системный аналитик / System analyst,https://hh.ru/vacancy/38871307?query=Python,нет сведений о заработной плате," Программный Продукт, ИТ-компания","Москва, Парк Победы и еще 1 "
